src_ip,dst_ip,src_port,dst_port,first_pkt_time,last_pkt_time,avg_hops,avg_packet_len,nodeRelatedMessages:HeartbeatRequest,nodeRelatedMessages:HeartbeatResponse,nodeRelatedMessages:PFDManagementRequest,nodeRelatedMessages:PFDManagementResponse,nodeRelatedMessages:AssociationSetupRequest,nodeRelatedMessages:AssociationSetupResponse,nodeRelatedMessages:AssociationUpdateRequest,nodeRelatedMessages:AssociationUpdateResponset,nodeRelatedMessages:AssociationReleaseRequest,nodeRelatedMessages:AssociationReleaseResponse,nodeRelatedMessages:VersionNotSupportedResponse,nodeRelatedMessages:NodeReportRequest,nodeRelatedMessages:NodeReportResponse,nodeRelatedMessages:SessionSetDeletionRequest,nodeRelatedMessages:SessionSetDeletionResponse,sessionRelatedMessages:SessionEstablishmentRequest,sessionRelatedMessages:SessionEstablishmentResponse,sessionRelatedMessages:SessionModificationRequest,sessionRelatedMessages:SessionModificationResponse,sessionRelatedMessages:SessionDeletionRequest,sessionRelatedMessages:SessionDeletionResponse,sessionRelatedMessages:SessionReportRequest,sessionRelatedMessages:SessionReportResponse,class
6003::1001,6003::1002,14614,14607,1603074384.8779368,1603074599.2388363,190,141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,35,348,53,38,33,31,75,0
0.81.151.1,183.1.168.55,18894,30167,1603101044.8051198,1603101125.8635423,190,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,86,1217,391,178,6,26,26,1
2000::100:4da,165.149.127.176,31278,47097,1603075008.6568995,1603075426.3075628,190,98,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,95,69,1510,506,19,54,62,18,1
6003::1001,2000::100:502,14594,14594,1603073951.0318773,1603074360.8091595,191,170,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,93,315,25,1,42,143,126,0
243.123.56.254,200.179.189.153,64589,54995,1603076896.6312768,1603077012.991375,190,167,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,1217,662,16,33,267,58,1
2000::100:504,2000::100:504,8811,14612,1603074625.1543164,1603075073.4572072,190,228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,542,113,42,36,80,185,0
6003::1005,2000::100:504,14612,14596,1603074273.1764996,1603074727.2373562,190,180,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,87,33,418,36,17,35,6,12,0
6003::1001,2000::100:502,14608,14607,1603074460.2945297,1603074868.9717731,190,165,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,509,69,55,82,19,151,0
6003::1001,2000::100:504,8801,14607,1603074177.288057,1603074591.233912,191,227,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,76,465,463,29,1,118,21,0
2000::100:515,2000::100:501,54719,43586,1603116398.945247,1603116850.0875885,190,147,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,114,1217,610,143,47,267,157,1
154.41.71.210,232.49.230.126,45135,34162,1603089627.0668187,1603089804.8118582,191,177,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,224,3,224,35,178,48,267,153,1
6003::1004,2000::100:502,14612,14607,1603074013.7575464,1603074467.1558561,190,224,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,98,13,297,65,25,40,63,46,0
6003::1000,2000::100:505,14599,14607,1603074203.2143037,1603074419.092792,190,201,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,114,439,31,32,172,40,0
2000::100:520,246.40.168.86,30422,56951,1603098711.542526,1603098952.7237194,190,250,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110,576,282,16,19,6,75,1
6003::1004,2000::100:501,14597,14593,1603074573.2181764,1603074686.2666938,190,189,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,105,68,261,337,41,82,17,14,0
6003::1003,2000::100:503,8805,14601,1603074554.8277268,1603074794.6276867,190,234,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,45,100,48,68,14,164,0
6003::1004,6003::1005,14602,14598,1603074379.642276,1603074831.0514243,190,275,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,120,489,379,74,78,167,21,0
6003::1002,2000::100:504,14598,14609,1603074322.0495427,1603074699.6429534,191,248,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,118,371,387,55,29,11,19,0
6003::1000,2000::100:501,8811,14596,1603074184.2742317,1603074612.871473,190,261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,114,444,630,32,26,29,72,0
105.47.195.122,98.192.81.29,44133,25396,1603117648.2069097,1603118011.9798875,190,159,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,75,1217,344,178,19,345,30,1
214.147.102.126,20.58.131.125,64849,5923,1603100750.4242191,1603101160.2831202,190,230,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,102,62,123,583,31,25,345,30,1
2000::100:502,6003::101e,32791,60205,1603102030.9543848,1603102490.079944,191,90,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,62,1217,77,43,19,267,197,1
6003::1000,6003::1005,14611,14611,1603074541.6181717,1603074879.2621765,190,109,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,89,103,525,336,67,47,14,208,0
6003::1000,2000::100:503,14615,14604,1603074219.5444121,1603074295.4166286,190,211,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,73,85,113,118,31,46,87,232,0
2000::100:501,6003::1000,8805,8805,1603073949.184976,1603074412.680997,192,87,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,240,0
2000::100:4da,225.169.213.151,56111,60504,1603135233.6081877,1603135675.1565485,191,225,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,54,1217,584,178,68,345,82,1
6003::1005,2000::100:506,14608,14595,1603074355.857191,1603074782.0430644,191,188,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,88,31,505,147,24,15,176,25,0
6003::100a,6003::fd8,31611,22692,1603138437.4158905,1603138700.3404245,190,110,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,84,405,351,38,13,345,67,1
6003::1002,2000::100:502,14601,14602,1603074384.7332392,1603074746.9828935,190,192,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,405,265,30,77,25,3,0
139.209.235.11,67.41.167.30,36615,55406,1603099625.5767326,1603099748.121373,191,147,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,277,82,1510,476,143,23,0,160,1
19.56.39.171,145.36.143.221,44554,57331,1603141088.5010855,1603141516.8904305,190,148,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,224,29,315,418,19,48,163,161,1
2000::100:501,2000::100:504,14611,14602,1603074342.1357217,1603074733.8652549,190,274,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,276,119,54,73,19,15,0
2000::100:4f8,2000::100:4f8,31841,11800,1603142602.4004574,1603143038.5450683,190,208,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,79,371,218,65,61,32,81,1
2000::100:4d0,54.15.198.253,20064,8315,1603080055.5366461,1603080181.8845832,191,78,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,114,82,549,143,56,345,224,1
138.99.196.94,6003::fe2,21631,12034,1603089405.1908848,1603089838.1385238,191,285,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,399,220,38,40,1,32,1
2000::100:4cf,2000::100:4ee,36712,236,1603117177.9638567,1603117392.4297843,190,294,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,224,105,489,268,178,24,12,11,1
6003::1005,2000::100:503,14608,14593,1603074238.7253938,1603074508.258292,191,222,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108,69,653,164,13,0,152,184,0
22.172.239.232,240.238.182.59,44852,59439,1603111926.35264,1603112384.6740685,191,183,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,582,509,143,70,267,213,1
162.236.220.124,181.103.57.119,27236,17282,1603086549.507767,1603086682.0453863,190,178,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,277,39,570,448,178,33,267,6,1
2000::100:506,2000::100:504,8796,14608,1603074598.3149064,1603074977.3838415,191,134,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,74,78,599,539,78,73,13,114,0
18.198.80.130,2000::100:4da,13439,53231,1603103742.5762262,1603104202.3362262,190,98,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,97,1510,37,143,41,267,43,1
216.214.191.23,185.29.2.50,4876,55610,1603147570.4381404,1603148021.0152504,190,79,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,277,40,1217,539,178,79,345,233,1
62.0.102.191,15.66.43.120,7181,35169,1603084508.7275925,1603084751.4804099,191,274,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,101,24,421,473,27,59,345,1,1
6003::1004,2000::100:502,14612,8815,1603074041.355453,1603074481.533141,190,99,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,79,538,2,4,223,179,0
6003::1003,2000::100:503,8815,14598,1603074363.5577884,1603074455.8520823,190,198,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,64,308,603,39,69,34,62,0
208.250.50.35,6003::fce,4564,21430,1603086338.7621253,1603086435.0958154,191,88,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,277,112,1217,319,44,48,27,70,1
6003::1000,2000::100:505,14599,14601,1603074139.1093547,1603074555.1708364,191,293,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,116,135,151,27,20,3,194,0
6003::1000,2000::100:506,14613,8805,1603074583.0233512,1603075009.320249,190,152,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,592,642,33,3,72,157,0
6003::1000,216.244.173.80,54928,33929,1603121329.4461699,1603121375.2622914,190,286,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,74,1510,306,2,73,82,68,1
2000::100:4f8,2000::100:516,51541,58075,1603137536.8735538,1603137920.8213434,190,81,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,119,98,541,318,47,8,267,9,1
6003::1000,2000::100:506,8800,14599,1603074390.357293,1603074514.9671881,190,224,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,113,83,432,80,23,3,122,85,0
6003::1001,6003::1005,14593,8801,1603074397.4781823,1603074850.6825528,191,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,126,630,11,33,5,23,0
176.177.25.20,60.132.37.218,10162,51972,1603129470.1436164,1603129901.0442579,191,132,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,224,92,1217,131,48,27,345,28,1
6003::1003,2000::100:504,14611,14603,1603074383.0760458,1603074799.4646194,191,95,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,317,370,51,33,131,8,0
6003::1003,2000::100:506,14597,14611,1603074114.828572,1603074370.4121091,190,271,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,114,644,15,36,21,132,0
2000::100:501,6003::1003,14607,8809,1603074402.9062946,1603074476.7954855,190,104,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,558,373,15,45,213,75,0
6003::100a,2000::100:516,8452,32516,1603096134.0911047,1603096531.001422,190,160,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,1217,220,73,19,19,37,1
2000::100:504,2000::100:505,14605,14603,1603074103.9331038,1603074232.0009415,190,257,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,517,359,68,31,1,97,0
6003::1014,206.91.182.38,47971,33814,1603089888.265854,1603090072.2088575,190,282,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15,1217,235,178,17,345,171,1
6003::1002,2000::100:506,14610,14591,1603074631.0172532,1603074950.6943035,190,166,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,311,643,63,0,156,28,0
6003::1005,2000::100:503,14591,14597,1603074580.578001,1603074737.7243192,191,158,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,518,244,22,27,121,7,0
2000::100:502,6003::1000,8811,14604,1603074505.5005662,1603074707.1530228,190,264,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,318,98,37,37,20,8,0
6003::1000,2000::100:505,14615,14595,1603074627.0448027,1603074657.1020172,190,294,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,23,120,593,396,21,53,182,152,0
6003::1002,2000::100:502,14599,14606,1603074411.9309525,1603074458.1685061,190,104,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,95,250,664,42,81,185,39,0
6003::1001,2000::100:501,14604,8814,1603074495.5960824,1603074915.0628676,190,269,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,90,214,371,33,39,117,183,0
6003::1003,6003::1003,14600,14594,1603074383.0513866,1603074824.7513049,191,273,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76,29,13,107,32,56,146,32,0
249.123.43.247,2000::100:50b,52312,11183,1603108236.2605045,1603108672.096559,190,98,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,19,309,44,0,220,11,1
2000::100:505,6003::1000,14595,14600,1603073986.6310987,1603074446.9271767,190,203,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,121,178,75,47,49,82,20,0
6003::1004,2000::100:503,14605,14604,1603074328.0276253,1603074725.8071468,191,274,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,26,555,445,6,54,46,115,0
2000::100:529,6003::1028,43427,11982,1603081278.3465772,1603081712.431174,190,189,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224,70,1510,44,65,35,267,194,1
2000::100:516,15.140.219.32,27844,35747,1603118145.15344,1603118331.979659,190,117,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,118,1510,268,7,40,19,28,1
205.253.194.163,135.43.247.91,18856,44518,1603082285.3342264,1603082476.9204876,190,257,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,35,85,1510,96,44,70,191,150,1
6003::1004,6003::1000,14611,14592,1603074316.064659,1603074727.4955745,191,258,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,107,413,546,23,54,148,95,0
2000::100:506,2000::100:503,14611,14610,1603074509.18486,1603074926.1789608,190,229,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,418,603,2,41,194,9,0
6003::101e,2000::100:4f8,57070,38467,1603082504.409815,1603082895.6081412,191,217,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,12,470,623,38,24,267,6,1
188.3.17.45,2000::100:4d0,17842,45967,1603120368.996823,1603120482.1960452,191,102,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,62,1217,146,178,69,267,30,1
6003::1000,2000::100:503,14610,8808,1603074394.3734317,1603074738.68332,190,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,82,457,59,38,146,28,0
2000::100:4e4,115.112.96.64,7139,60145,1603103829.3908324,1603104270.6306093,191,96,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,277,42,613,368,143,20,345,14,1
6003::ff6,6003::fec,64679,36505,1603084188.7371135,1603084585.903511,190,288,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,77,1510,254,143,26,267,6,1
2000::100:50c,6003::fd8,60189,43607,1603104269.9010901,1603104567.604775,191,260,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,116,34,317,28,78,13,192,1
2000::100:4da,59.241.181.170,44413,54542,1603137113.9223385,1603137494.251531,191,125,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,78,117,422,344,26,18,7,37,1
6003::1000,2000::100:504,8805,14597,1603074178.1774158,1603074578.4170756,190,99,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,62,213,665,11,14,9,28,0
105.206.100.181,87.117.251.175,3980,57699,1603089554.3416364,1603089580.9224422,190,270,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,277,26,1510,23,178,32,28,41,1
184.220.55.135,6003::1028,3911,11954,1603133918.826921,1603134325.0425406,191,154,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,123,262,503,178,46,267,19,1
6003::1002,2000::100:502,8796,14600,1603074280.1192899,1603074703.4804864,190,227,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,118,489,303,4,81,183,34,0
6003::1000,39.18.31.118,40551,22823,1603143657.6133702,1603143728.0564768,190,94,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224,76,555,139,178,56,15,31,1
2000::100:4d9,226.168.17.252,6300,54656,1603083919.6364973,1603084259.8540907,190,281,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,29,586,257,143,63,267,2,1
2000::100:506,2000::100:502,14595,14594,1603074455.7863777,1603074644.4351277,191,98,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,4,231,73,1,57,76,0
2000::100:505,2000::100:501,14595,8808,1603074570.1155422,1603075008.539502,190,208,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,106,112,359,537,80,12,27,16,0
131.110.169.247,246.231.137.176,32615,4465,1603097321.5172923,1603097763.7760952,190,84,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,277,107,1510,0,178,12,267,129,1
6003::1003,2000::100:503,14599,14603,1603074290.9283142,1603074626.5624084,190,229,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,330,397,78,65,12,9,0
6003::1002,2000::100:505,14593,8809,1603074361.7508047,1603074807.4747705,190,176,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,44,70,232,503,52,63,151,227,0
2000::100:504,2000::100:506,14597,14600,1603074176.099394,1603074635.2070076,190,207,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,116,64,503,614,33,38,4,191,0
6003::1001,2000::100:503,14600,14606,1603074261.5903313,1603074719.0838857,191,277,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,466,610,39,6,11,14,0
6003::1002,6003::1004,8808,14613,1603074432.4462092,1603074867.0896542,190,87,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,499,480,4,60,79,161,0
6003::1005,2000::100:504,14610,14613,1603074542.9632375,1603074662.1200814,191,87,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,112,109,88,552,75,74,17,195,0
6003::1004,2000::100:502,14610,14613,1603074086.8375206,1603074414.9521012,191,231,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,32,659,437,1,6,172,235,0
6003::1005,2000::100:505,14609,14598,1603074583.0950215,1603074935.644058,190,226,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,469,87,78,72,30,1,0
6003::1000,2000::100:502,14601,8804,1603074263.4742794,1603074518.3313386,191,197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,39,382,483,6,5,209,20,0
6003::1003,6003::1000,8803,14602,1603074546.4749155,1603074746.0257647,191,233,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,86,101,456,489,4,78,31,31,0
2000::100:505,2000::100:506,14600,14612,1603074073.3046036,1603074250.6834674,190,187,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,102,663,148,81,51,20,87,0
2000::100:520,6003::1014,58093,20646,1603084869.8616648,1603085297.568528,190,81,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,75,646,25,143,16,345,147,1
6003::1004,2000::100:502,14595,14605,1603073969.2336934,1603074421.2048106,191,90,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,326,430,62,38,115,28,0
6003::1001,2000::100:504,14610,14592,1603074428.4723406,1603074710.3136659,191,167,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,118,32,515,286,48,28,93,25,0
6003::1005,2000::100:502,14612,14602,1603074567.256977,1603074973.2443156,190,252,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,643,202,34,1,188,130,0
152.214.221.82,239.82.195.198,59592,8521,1603088079.2571318,1603088498.5322511,190,278,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,224,52,1,141,178,32,20,25,1
6003::fd8,94.16.117.88,4884,56018,1603134809.711627,1603135211.475611,191,291,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,215,602,43,41,20,54,1
6003::1000,2000::100:501,14594,8802,1603074162.673322,1603074478.1598568,190,277,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,120,104,163,476,0,73,175,32,0
244.243.26.229,2000::100:4f7,45589,38608,1603091320.8126698,1603091778.8982894,190,97,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,108,97,658,308,33,13,177,136,1
6003::1002,2000::100:503,14604,14611,1603074119.0241694,1603074527.1669924,190,94,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44,112,582,370,78,13,151,167,0
6003::1001,6003::1003,14609,14613,1603074469.8017118,1603074932.6627336,191,156,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,64,97,535,14,50,97,163,0
2000::100:4f8,2000::100:515,18015,51887,1603090454.9292524,1603090837.3698583,190,210,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,73,627,663,34,9,117,24,1
6003::1000,6003::1014,47740,49582,1603093028.8054187,1603093402.6770527,190,229,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,26,350,547,143,50,197,14,1
195.151.186.56,6003::fe2,63176,65024,1603143499.3935277,1603143739.1180692,191,244,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,7,1217,124,178,18,345,17,1
6003::1002,2000::100:501,14602,14604,1603074478.587621,1603074775.77945,190,78,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,105,382,463,33,73,182,151,0
2000::100:515,2000::100:52a,46407,42454,1603112839.3245454,1603113276.9056726,190,171,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,112,1510,129,178,2,267,215,1
6003::1001,2000::100:501,14609,14608,1603074216.5865088,1603074515.521896,190,260,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,83,22,319,476,14,0,13,3,0
6003::1000,2000::100:507,8797,14609,1603074633.05288,1603075070.6191943,190,246,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96,61,170,29,14,21,8,173,0
6003::1000,6003::1000,14596,14612,1603074339.6455946,1603074801.9561658,190,147,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,77,106,327,40,7,22,104,0
2000::100:515,138.126.22.131,1115,17647,1603130337.4810917,1603130639.797488,190,291,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277,107,1217,499,14,17,267,23,1
34.104.20.165,6003::fd8,63579,2552,1603087148.164255,1603087574.6640475,191,168,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,72,18,242,354,11,51,12,6,1
136.249.227.201,6003::ff6,3220,30340,1603137910.210671,1603138287.395796,190,293,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,27,1510,612,143,39,345,38,1
6003::1004,2000::100:502,14605,14605,1603074633.9148386,1603075052.184289,191,220,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73,85,312,344,30,7,114,131,0
6003::1001,6003::1005,14600,14593,1603074382.2534444,1603074772.4536304,190,190,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,86,22,299,83,57,34,7,201,0
2000::100:50c,31.183.69.52,47121,60767,1603147031.986895,1603147438.2287374,191,105,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,277,90,1217,482,178,72,345,88,1
6003::1004,2000::100:507,14607,14597,1603074066.1024897,1603074444.552023,190,279,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,98,352,125,45,72,93,25,0
8.72.11.57,121.179.243.194,39565,19358,1603108877.1948438,1603109320.66697,190,277,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,31,97,550,23,61,112,24,1
6003::1004,2000::100:506,14607,14599,1603074502.7717361,1603074663.46664,190,249,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,122,159,399,76,73,4,177,0
6003::1005,2000::100:506,14613,14599,1603074555.6921768,1603074978.6479213,191,283,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,99,39,545,62,68,23,179,3,0
6003::1001,6003::1002,14611,14600,1603074071.5195107,1603074475.599933,191,262,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,115,88,402,486,73,6,121,15,0
6003::1002,2000::100:503,14595,8801,1603074296.340471,1603074698.1307445,190,251,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,86,54,345,294,20,73,95,13,0
151.151.206.108,234.198.72.97,46253,46999,1603089917.1981778,1603090289.7383246,190,252,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,1,1217,601,66,75,197,75,1
6003::1001,2000::100:505,14614,14610,1603074500.6379337,1603074719.82088,190,225,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,114,61,395,567,21,11,14,34,0
6003::1001,6003::1002,14599,14597,1603074542.2841823,1603074970.708138,191,79,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,114,12,515,61,52,2,233,0
6003::1002,2000::100:504,14607,14598,1603074463.3690927,1603074773.908076,190,112,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,106,119,567,126,26,45,10,197,0
6003::1000,2000::100:506,14594,14615,1603074222.2360585,1603074540.4747758,190,242,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,254,577,19,37,77,50,0
6003::1005,2000::100:505,14611,8809,1603074636.7649474,1603075051.9096696,191,230,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,118,139,493,7,56,181,221,0
6003::1000,2000::100:504,14606,14593,1603074630.762205,1603075021.4278545,190,116,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,65,28,238,438,3,42,31,22,0
19.86.94.77,6003::fd8,19762,27886,1603108853.4970734,1603109236.8624303,190,169,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,44,27,356,288,63,32,144,7,1
6003::1014,2000::100:4ee,7791,11584,1603098597.7935855,1603099059.3896854,191,225,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224,104,1510,307,63,67,345,3,1
6003::1002,2000::100:504,14609,14610,1603074107.8677619,1603074483.9538372,190,261,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,238,657,75,15,28,191,0
2000::100:502,6003::1004,14599,8797,1603074104.9323769,1603074536.206753,191,279,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,28,539,38,27,82,72,0
6003::1003,6003::1000,14601,14609,1603074013.6809614,1603074384.5524428,190,253,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,68,500,229,29,5,1,12,0
6003::1000,2000::100:506,8809,14607,1603074617.571289,1603074870.2151377,190,119,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,101,21,262,465,18,16,25,215,0
6003::1005,2000::100:506,8800,14609,1603074440.8926044,1603074830.7636297,191,239,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,51,290,72,30,36,143,5,0
6003::ff6,2000::100:515,8824,56431,1603126096.005829,1603126347.280436,190,181,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,51,493,603,143,72,345,16,1
2000::100:506,2000::100:501,8815,14595,1603074390.055674,1603074742.8074207,190,188,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,66,147,216,3,29,210,201,0
194.220.238.166,2000::100:4d0,39408,55283,1603112661.7149267,1603112918.1369455,191,124,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,36,1217,403,143,59,345,111,1
2000::100:504,2000::100:503,14597,8798,1603074533.4855819,1603074986.8849516,190,197,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,79,148,78,55,44,11,36,0
